account_id,segment,category,primary_service,negotiated_discount,contract_age_months,density_in3_per_lb,price_elasticity
A100543,Enterprise,Apparel/Soft Goods,Ground Economy,0.24879458338170368,38,204.78805325798348,-0.21411440266114024
A100544,SME,Apparel/Soft Goods,Ground,0.37649172812729126,39,212.83224356980335,-0.5466897652312255
A100545,SME,Electronics,Ground Economy,0.38900914151753957,26,142.44787796809572,-0.6090318892655799
A100546,SME,Industrial/B2B,Express,0.18320577226181373,31,70.76536563319115,-0.49830289634021613
A100547,SME,Electronics,Ground,0.22189006325317856,13,114.89850547177475,-0.49352184567170204
A100548,Mid-Market,Electronics,Ground Economy,0.24767643140591605,2,124.07615680968232,-0.3856381822894973
A100549,SME,Apparel/Soft Goods,Ground Economy,0.28426949397331847,17,183.3827543596833,-0.6330272144036294
A100550,SME,Industrial/B2B,Ground Economy,0.1837949169147348,36,113.18992924562417,-0.7387146250538846
A100551,SME,Electronics,Express,0.17779482338598673,6,139.62547491484398,-0.42563280101825113
A100552,SME,Industrial/B2B,Ground Economy,0.2378164703592446,23,94.70015989883784,-0.5760157164673927
A100553,Enterprise,Industrial/B2B,Ground,0.3286253836225006,8,119.06655482512309,-0.18414434413426836
A100554,SME,Home & Bulky,Ground,0.20194056602465094,18,189.85170091424533,-0.6340519275645563
A100555,SME,Apparel/Soft Goods,Ground,0.30841964900282337,6,209.70794657420524,-0.4725700748469883
A100556,SME,Apparel/Soft Goods,Ground,0.42585528161418157,31,223.8475374257075,-0.4943415219999583
A100557,SME,Home & Bulky,Ground,0.189822026258649,34,217.19882381004444,-0.5013851541272203
A100558,SME,Industrial/B2B,Express,0.29935542415894606,32,94.8715755774472,-0.5437135875556162
A100559,SME,Home & Bulky,Ground Economy,0.4224756733750773,29,208.2119392907273,-0.5766638017408434
A100560,SME,Health/Beauty,Ground,0.2781731609636191,10,157.40204442051117,-0.5899053649727024
A100561,SME,Electronics,Ground Economy,0.2626330309141581,22,142.8492309915844,-0.5495241774399204
A100562,Mid-Market,Apparel/Soft Goods,Ground,0.4363495814306474,5,220.2942025626508,-0.30419621172088684
A100563,Mid-Market,Home & Bulky,Express,0.2893797921028452,16,173.28906225496056,-0.42148381056768075
A100564,Mid-Market,Health/Beauty,Ground,0.4304495025205568,21,115.63680326661594,-0.37698135617120737
A100565,Mid-Market,Health/Beauty,Ground,0.3628965391127199,28,154.23069208097166,-0.44621888303083784
A100566,Mid-Market,Home & Bulky,Ground Economy,0.28571553470901634,4,260.9920965163787,-0.33965888956964363
A100567,SME,Apparel/Soft Goods,Ground,0.367969053059753,34,108.16670105122397,-0.41781233499354303
A100568,SME,Health/Beauty,Ground Economy,0.3520449513846038,19,171.31932567347965,-0.5471928547786463
A100569,SME,Apparel/Soft Goods,Ground,0.4220882821002474,37,215.16561593639486,-0.6569160967834519
A100570,SME,Industrial/B2B,Ground,0.26516544621349813,22,76.73099044319927,-0.5632777262708243
A100571,Mid-Market,Apparel/Soft Goods,Ground Economy,0.32412060667816195,23,247.6093215880199,-0.36861882144714714
A100572,SME,Apparel/Soft Goods,Ground Economy,0.3138484320395363,29,184.38898751211923,-0.4781963710432618
A100573,Mid-Market,Electronics,Ground Economy,0.3904148141639785,34,105.12943425974896,-0.4801926886008069
A100574,Mid-Market,Electronics,Ground Economy,0.21748208055558244,7,127.74041726190319,-0.3213126520915676
A100575,SME,Electronics,Ground Economy,0.4216977048237856,21,158.47043071963358,-0.49015497374567024
A100576,Enterprise,Home & Bulky,Express,0.3666328772170417,2,335.9838799291311,-0.23881112847077277
A100577,SME,Industrial/B2B,Ground,0.18830749263670538,20,95.82732628224653,-0.39687829308433986
A100578,Mid-Market,Electronics,Ground Economy,0.44082628254805006,34,129.98753023116691,-0.45265166792673633
A100579,SME,Home & Bulky,Ground,0.5434093080797732,36,297.0421500215698,-0.6014959319229319
A100580,SME,Home & Bulky,Ground,0.4201833969549408,12,201.17316399271445,-0.6241865634244166
A100581,SME,Apparel/Soft Goods,Ground Economy,0.46269847672264697,16,234.34880714434496,-0.5960446534858466
A100582,SME,Electronics,Ground Economy,0.3285371381602588,23,104.1440130880998,-0.5367073098098495
A100583,SME,Apparel/Soft Goods,Ground Economy,0.153849508026149,17,222.03847092491074,-0.4622902314121776
A100584,Enterprise,Electronics,Ground Economy,0.1355879548832475,8,115.08669924368151,-0.21537751043957631
A100585,Mid-Market,Apparel/Soft Goods,Ground,0.3455082043867759,13,228.9456747649173,-0.32441153023009983
A100586,SME,Industrial/B2B,Express,0.260802119227002,17,91.91327613310465,-0.5901078130813017
A100587,SME,Home & Bulky,Ground Economy,0.22854237216726486,22,116.18218332556319,-0.6165593360202184
A100588,SME,Industrial/B2B,Ground,0.3137253316031325,38,92.89804572962393,-0.6718367120738522
A100589,SME,Home & Bulky,Ground Economy,0.38155852878612884,23,290.0527581676055,-0.5806708303456112
A100590,Enterprise,Apparel/Soft Goods,Ground,0.17472424532378528,16,226.85609156719354,-0.25051098676764116
A100591,SME,Industrial/B2B,Ground,0.2751122379719615,28,88.33810767142101,-0.5254855591785133
A100592,SME,Electronics,Ground Economy,0.4709870683120315,32,155.47069254569675,-0.510542136114324
A100593,SME,Health/Beauty,Ground Economy,0.21247116197786253,18,147.84660285386587,-0.5890779309923861
A100594,SME,Home & Bulky,Ground,0.40697611871649564,21,280.4831104490374,-0.518115988000855
A100595,SME,Electronics,Express,0.27152692384510063,9,142.56102491149227,-0.5722078275782818
A100596,Mid-Market,Industrial/B2B,Ground Economy,0.3745793759849953,36,95.87400659508491,-0.319512045207881
A100597,Mid-Market,Electronics,Ground Economy,0.4297327507202867,36,100.6028165262532,-0.3297472220988508
A100598,Enterprise,Home & Bulky,Ground Economy,0.3941281766985022,8,145.88580903511368,-0.24096850693360358
A100599,Mid-Market,Health/Beauty,Ground,0.41091596022138765,15,127.97655326914435,-0.4305413342981475
A100600,SME,Health/Beauty,Ground,0.20484064665920437,12,159.17582725220416,-0.4686833660602489
A100601,Mid-Market,Industrial/B2B,Ground,0.4313659706741299,38,84.27983943103155,-0.418225015698866
A100602,Enterprise,Home & Bulky,Ground,0.23473068853651802,3,297.495147822785,-0.20241972278983594
A100603,Mid-Market,Home & Bulky,Express,0.3459541765571538,9,266.96047863306876,-0.38094079504341766
A100604,Enterprise,Industrial/B2B,Ground,0.3458246186997227,13,110.8666703382474,-0.2667591657210913
A100605,Mid-Market,Electronics,Ground Economy,0.36851225588695813,23,113.6233191261937,-0.42602677233930814
A100606,Mid-Market,Health/Beauty,Ground,0.35369566760601906,11,151.78389362950574,-0.42536470331726495
A100607,SME,Home & Bulky,Ground Economy,0.23561900214752768,23,283.6754210202548,-0.7074752045726997
A100608,Mid-Market,Apparel/Soft Goods,Ground Economy,0.18501325877042837,31,266.7605507854591,-0.33987887756016155
A100609,SME,Health/Beauty,Express,0.40723486799617686,34,96.9927398803762,-0.468665314563115
A100610,SME,Apparel/Soft Goods,Ground,0.3385834577518916,5,192.67216722189065,-0.4904249127061413
A100611,Mid-Market,Apparel/Soft Goods,Express,0.4349376840957818,6,242.07390878368548,-0.36549343995582295
A100612,Enterprise,Electronics,Ground,0.31552670658121323,4,153.3913639632188,-0.14229982972836752
A100613,Enterprise,Health/Beauty,Ground,0.17948356393230397,38,146.04980211858043,-0.21315486818900525
A100614,SME,Industrial/B2B,Ground,0.4166129681004106,27,85.25819253637192,-0.5050729146186698
A100615,Mid-Market,Apparel/Soft Goods,Ground Economy,0.2829629390338893,22,238.61907433589403,-0.42467430674167456
A100616,Mid-Market,Apparel/Soft Goods,Ground Economy,0.35420034574210213,33,242.83696112375762,-0.4000879046035723
A100617,SME,Industrial/B2B,Ground,0.2552540571520481,25,84.17348080558963,-0.5004425282090297
A100618,SME,Apparel/Soft Goods,Ground Economy,0.48443017102336905,10,222.48561640031122,-0.5986717697424396
A100619,SME,Apparel/Soft Goods,Express,0.23234351758168031,21,254.62393051917243,-0.6096692024354611
A100620,Mid-Market,Home & Bulky,Ground Economy,0.2862570245893825,29,348.4734808852443,-0.3361928899818896
A100621,SME,Electronics,Ground Economy,0.33074487026973165,2,136.0402671194823,-0.5093254989309505
A100622,Enterprise,Industrial/B2B,Ground,0.21078176729130418,25,90.71505012598261,-0.14656301482576659
A100623,SME,Health/Beauty,Ground Economy,0.3530519528587595,21,138.6373055638447,-0.460020552114534
A100624,Enterprise,Health/Beauty,Express,0.48119104774674903,3,154.0463932412793,-0.1954985045060219
A100625,SME,Apparel/Soft Goods,Ground,0.27095378393062897,11,205.62756655427677,-0.5561187095699969
A100626,Mid-Market,Home & Bulky,Ground Economy,0.3595142819031726,19,268.8751753542478,-0.3261131872764905
A100627,SME,Home & Bulky,Ground,0.05,15,210.49139081995506,-0.5076402110684486
A100628,SME,Apparel/Soft Goods,Ground,0.31610707995151593,12,259.0287620273658,-0.4489102187694356
A100629,Mid-Market,Apparel/Soft Goods,Ground,0.28869577140737945,27,166.90101731377996,-0.3897534922162824
A100630,Enterprise,Home & Bulky,Ground,0.2381502397589615,17,239.777169610799,-0.23404858162130196
A100631,Mid-Market,Apparel/Soft Goods,Ground,0.4281450469628532,21,213.68902526019855,-0.4029348248599299
A100632,SME,Electronics,Ground,0.28737563183761716,33,163.0053166055946,-0.551019793382184
A100633,SME,Health/Beauty,Ground Economy,0.30225225129064126,4,129.34838878172135,-0.422861477788635
A100634,SME,Apparel/Soft Goods,Ground,0.2822807125210929,15,184.82460223229702,-0.4988538227288398
A100635,SME,Electronics,Express,0.12831841282349235,3,108.10235458559005,-0.5163971995337251
A100636,Mid-Market,Health/Beauty,Ground,0.2068013559923039,39,181.80420862380507,-0.35701216716352435
A100637,Mid-Market,Health/Beauty,Ground,0.41610934861202165,8,69.12885576364826,-0.38427392942542066
A100638,Mid-Market,Industrial/B2B,Ground,0.10900493531200281,34,73.75564420319289,-0.4612558582251481
A100639,Mid-Market,Home & Bulky,Ground,0.24336846503842946,8,387.824311588667,-0.4262894841230222
A100640,Mid-Market,Industrial/B2B,Express,0.2800279943710236,14,99.57228959056452,-0.3237114865486244
A100641,Mid-Market,Apparel/Soft Goods,Ground Economy,0.49436218672915655,25,168.19376891497748,-0.4186689638919081
A100642,SME,Home & Bulky,Ground Economy,0.3968603765496369,35,258.03823843422066,-0.6028249453324233
A100643,SME,Apparel/Soft Goods,Ground,0.26428294729469004,8,212.54978259736518,-0.48349943348149593
A100644,Mid-Market,Home & Bulky,Ground,0.4504513697115551,9,299.59866150838235,-0.42838535759022
A100645,Mid-Market,Home & Bulky,Ground,0.24594841794988803,37,346.088693732096,-0.37085853175112
A100646,SME,Apparel/Soft Goods,Ground Economy,0.42090998037340055,14,224.68725355235435,-0.43367883707380833
A100647,SME,Health/Beauty,Ground,0.18411227540769845,9,126.39733476407339,-0.5875542247825642
A100648,Mid-Market,Home & Bulky,Ground,0.42732578317891573,31,296.835551890196,-0.39236682394602784
A100649,SME,Apparel/Soft Goods,Ground,0.27938663545290143,4,183.60604805858384,-0.5312165955921693
A100650,SME,Apparel/Soft Goods,Ground,0.21714957590587303,36,170.93984265161467,-0.5469101204888779
A100651,Mid-Market,Home & Bulky,Ground,0.29828563869236857,36,177.63626479243834,-0.33901212770335765
A100652,Mid-Market,Home & Bulky,Ground,0.3477344179720215,36,186.75199113738122,-0.41477743871643524
A100653,SME,Home & Bulky,Ground,0.2705251569474288,13,218.0463666933841,-0.5464153226530136
A100654,Mid-Market,Apparel/Soft Goods,Ground,0.3753953505995324,5,165.47954678090707,-0.38948758410504897
A100655,SME,Health/Beauty,Ground,0.26170061163359326,18,147.89356048984288,-0.5794642087653821
A100656,Mid-Market,Industrial/B2B,Ground,0.38203723939313583,14,70.56969042165063,-0.3141886199776995
A100657,SME,Electronics,Ground Economy,0.36422220620365997,40,52.09680787626553,-0.47622165069473077
A100658,SME,Electronics,Ground Economy,0.3139076945292065,26,97.45150566886754,-0.36767958208166274
A100659,SME,Industrial/B2B,Ground,0.275861768763405,39,82.355873706913,-0.5965912363254586
A100660,SME,Industrial/B2B,Express,0.3351540795765266,31,80.19171829647416,-0.4499926730408918
A100661,Mid-Market,Electronics,Ground,0.3750253743033699,30,152.82173307307838,-0.3875564734640522
A100662,SME,Industrial/B2B,Ground Economy,0.5261799152731609,5,80.06061053951578,-0.5806065285575132
A100663,SME,Industrial/B2B,Ground,0.4139420421798181,3,104.27096010382701,-0.599694109208633
A100664,SME,Health/Beauty,Ground Economy,0.41759899498158415,2,139.52163848804227,-0.45066860460852515
A100665,Mid-Market,Home & Bulky,Ground,0.6288512194860284,25,258.02013883852237,-0.37628578776598065
A100666,Mid-Market,Apparel/Soft Goods,Ground,0.37159584767678444,9,178.4226250815442,-0.47520598398490166
A100667,Enterprise,Apparel/Soft Goods,Ground,0.36846435113117026,41,207.778015770247,-0.27657238443948245
A100668,SME,Home & Bulky,Ground,0.3904015074321654,6,224.19350126120088,-0.6314541552572235
A100669,SME,Electronics,Ground Economy,0.2191034022411747,39,123.67252518789871,-0.5778431839525543
A100670,SME,Home & Bulky,Ground,0.2756098363581244,28,248.9435171932114,-0.4670787229202564
A100671,SME,Electronics,Express,0.2693830733307666,5,99.59603664306144,-0.6092862840947619
A100672,Enterprise,Electronics,Ground,0.38476139772195617,3,141.42491773753287,-0.21478529945135424
A100673,Mid-Market,Industrial/B2B,Ground,0.30258254377788013,17,96.91481577634708,-0.4119501116905521
A100674,SME,Apparel/Soft Goods,Ground Economy,0.33382234254743026,14,193.06322864942302,-0.4977904149747004
A100675,SME,Apparel/Soft Goods,Ground Economy,0.4287454620148465,13,215.49963717793474,-0.535733018190706
A100676,Enterprise,Health/Beauty,Ground Economy,0.4063150738704139,22,137.88767245815052,-0.22541686288252205
A100677,SME,Industrial/B2B,Ground Economy,0.3038278996958753,6,75.94502681633496,-0.5703179425482434
A100678,SME,Industrial/B2B,Ground Economy,0.25300049031217775,6,91.14203891014286,-0.5907321239429705
A100679,SME,Industrial/B2B,Express,0.43352747316531887,29,79.93960957212053,-0.5022164137766959
A100680,SME,Industrial/B2B,Ground,0.3973891180909866,41,74.69207186295439,-0.4391790327009083
A100681,SME,Home & Bulky,Ground Economy,0.15937431817046177,12,184.05448894352662,-0.6840447657917331
A100682,SME,Home & Bulky,Ground Economy,0.2886846061091719,39,243.21717585439208,-0.7553634689444271
A100683,SME,Apparel/Soft Goods,Ground Economy,0.33655154620167627,15,231.43149093226475,-0.5869122086741962
A100684,Mid-Market,Electronics,Ground,0.39788297171210313,14,104.99535796701663,-0.3045324506003837
A100685,SME,Industrial/B2B,Ground Economy,0.41101014949397713,4,130.8354808129591,-0.4862114028604627
A100686,SME,Home & Bulky,Ground,0.34839060011754736,18,301.45008859094787,-0.5920021994467051
A100687,Enterprise,Electronics,Ground,0.3785247531358856,21,148.17353086546632,-0.26425681518548244
A100688,Mid-Market,Home & Bulky,Ground Economy,0.32641368023781536,28,297.21737296505194,-0.3108652338311142
A100689,SME,Apparel/Soft Goods,Ground,0.25261483118194394,7,280.03829605267805,-0.5397425422799657
A100690,SME,Apparel/Soft Goods,Express,0.29387356089587463,8,180.2513250247379,-0.5661643953166275
A100691,Mid-Market,Apparel/Soft Goods,Ground,0.32189911866401083,18,113.2041268221041,-0.4292809717232949
A100692,SME,Industrial/B2B,Ground Economy,0.316532074998141,3,82.77276514468329,-0.5216529097119688
A100693,SME,Home & Bulky,Express,0.13144270955565293,6,286.1246293356247,-0.42098528796594126
A100694,Enterprise,Industrial/B2B,Express,0.2802516665070569,26,92.45457494231725,-0.24049951946194578
A100695,SME,Health/Beauty,Ground,0.3256205653089152,40,146.94190979638816,-0.6427956671266272
A100696,Mid-Market,Apparel/Soft Goods,Ground,0.2918630008094299,24,259.9303981009212,-0.37529228668052583
A100697,SME,Apparel/Soft Goods,Ground Economy,0.2953176204488414,6,224.4417763146825,-0.5834323075327805
A100698,Mid-Market,Industrial/B2B,Ground,0.36879913708045875,41,102.94238942697454,-0.35295399992265697
A100699,SME,Apparel/Soft Goods,Ground,0.21210428129513662,22,174.48452835796573,-0.4802237444351138
A100700,SME,Industrial/B2B,Ground Economy,0.15719577860487888,30,72.25462223470021,-0.6346801186451455
A100701,SME,Apparel/Soft Goods,Ground,0.2851830209163325,9,271.0135062903256,-0.581968407444693
A100702,SME,Health/Beauty,Express,0.39641144055017896,24,142.5427186857061,-0.5904554094506553
A100703,Mid-Market,Industrial/B2B,Ground,0.48875530394866384,4,79.90368722817261,-0.46562056343569297
A100704,SME,Apparel/Soft Goods,Ground Economy,0.398212823909474,26,186.51128814391893,-0.46297550741871774
A100705,SME,Apparel/Soft Goods,Ground Economy,0.17317362401311528,9,185.46314600207387,-0.5044578328768476
A100706,Mid-Market,Industrial/B2B,Express,0.2967632760623229,38,78.51486385905736,-0.3890022008835776
A100707,Mid-Market,Apparel/Soft Goods,Express,0.3456634381081529,3,161.49701306158167,-0.3478341454476092
A100708,SME,Home & Bulky,Ground,0.3377591116923592,27,189.7803251760802,-0.6146087641599771
A100709,SME,Home & Bulky,Ground,0.3739304552942874,6,250.87379512577317,-0.5345395642754214
A100710,Enterprise,Apparel/Soft Goods,Ground,0.22829510535392394,29,187.5874021018889,-0.18724641735259276
A100711,Mid-Market,Health/Beauty,Ground,0.3264943087550743,21,167.90041399317104,-0.38374898548569675
A100712,Mid-Market,Health/Beauty,Ground Economy,0.3620322829776129,40,147.3855316623263,-0.38970930993598696
A100713,Enterprise,Home & Bulky,Ground Economy,0.40256709533036594,27,272.4168674276496,-0.2508445080755789
A100714,Mid-Market,Industrial/B2B,Ground Economy,0.2394281833387208,16,77.96144939761791,-0.4024090314794032
A100715,SME,Apparel/Soft Goods,Ground,0.2854843132757102,4,205.42512588351693,-0.5880445772871865
A100716,SME,Apparel/Soft Goods,Ground Economy,0.05,25,223.64584171726847,-0.5764240639305961
A100717,SME,Electronics,Ground Economy,0.25785380324222257,19,135.4698279777938,-0.5344716419934158
A100718,Mid-Market,Industrial/B2B,Ground,0.2675585107028957,3,88.47895241040247,-0.33917551043865796
A100719,Enterprise,Apparel/Soft Goods,Ground Economy,0.2180415491832557,24,250.7908788584551,-0.2295316656047594
A100720,SME,Apparel/Soft Goods,Ground Economy,0.3365612150232652,9,210.30199587672027,-0.5225172068145997
A100721,SME,Electronics,Ground,0.31440545679547316,10,137.1254977599819,-0.6894103661863838
A100722,SME,Industrial/B2B,Ground Economy,0.09407861224223885,1,82.06439422085577,-0.6607300393187906
A100723,Enterprise,Apparel/Soft Goods,Ground,0.34155079693017565,16,141.48415974370533,-0.2408836913676031
A100724,SME,Home & Bulky,Express,0.22716758692109726,9,272.55920063926686,-0.5812235224916713
A100725,SME,Health/Beauty,Ground Economy,0.3685688959190515,3,158.27816639129497,-0.542743378294053
A100726,SME,Home & Bulky,Express,0.19181487522713345,18,286.9262551285942,-0.4459572921638614
A100727,SME,Apparel/Soft Goods,Express,0.323000653853094,10,225.95865580233524,-0.5321657915759379
A100728,SME,Apparel/Soft Goods,Ground,0.2916836671113494,6,196.8234126869015,-0.5583655027559337
A100729,SME,Home & Bulky,Ground,0.35031018849503304,20,222.24427543234629,-0.5689301591416847
A100730,SME,Home & Bulky,Ground,0.33246972776513467,3,285.82088299124894,-0.5887367502788058
A100731,SME,Industrial/B2B,Ground,0.29448358249785456,41,96.90844814241206,-0.626009741324909
A100732,SME,Electronics,Ground,0.16637276859557554,20,107.88457963777336,-0.49289728908533853
A100733,SME,Health/Beauty,Ground Economy,0.17227920365389685,41,167.95748956763984,-0.4936462624052566
A100734,SME,Industrial/B2B,Express,0.2616113060907781,37,75.69757866432887,-0.6696956760788106
A100735,Mid-Market,Home & Bulky,Ground,0.3191720116070413,41,232.6911058725793,-0.4239459505840094
A100736,SME,Home & Bulky,Ground,0.2591752052800883,23,336.5846999375899,-0.5177613972740011
A100737,SME,Industrial/B2B,Ground Economy,0.3825211930579466,18,104.07102739128939,-0.5411550785614405
A100738,SME,Apparel/Soft Goods,Ground Economy,0.29207790807883166,30,196.46724823731935,-0.541526099399321
A100739,SME,Health/Beauty,Ground,0.22349872752204897,4,147.24199388301747,-0.5526048650882142
A100740,SME,Health/Beauty,Ground,0.29219037070120907,35,143.90076456200072,-0.5889963551096856
A100741,SME,Apparel/Soft Goods,Ground,0.34258598363165527,14,106.2157959038551,-0.7591369015532361
A100742,Mid-Market,Home & Bulky,Ground Economy,0.35248847188245847,1,217.57701916464575,-0.3908161239862712
A100743,SME,Apparel/Soft Goods,Ground Economy,0.5078379131993129,10,208.07799787326914,-0.6046643474100832
A100744,SME,Apparel/Soft Goods,Ground,0.25310906599965804,10,196.52008618605822,-0.41086567173931327
A100745,SME,Home & Bulky,Ground Economy,0.31265213384095997,1,271.5644000340637,-0.5099957505957462
A100746,SME,Home & Bulky,Express,0.3626123946819426,28,312.85977224596263,-0.65137723772412
A100747,SME,Health/Beauty,Ground Economy,0.3176577040799185,4,131.89729822672103,-0.5831910197869209
A100748,Mid-Market,Industrial/B2B,Ground Economy,0.2699381854011347,35,72.86599230280959,-0.12982046866270433
A100749,Mid-Market,Industrial/B2B,Ground Economy,0.16507428236557564,19,95.26259686787894,-0.41841932253202324
A100750,SME,Apparel/Soft Goods,Ground,0.26891654409469845,30,197.65363799113703,-0.7082485625568735
A100751,SME,Apparel/Soft Goods,Ground,0.2126297587282199,14,204.10079966893207,-0.3853376241451171
A100752,SME,Apparel/Soft Goods,Ground,0.14733933188762216,6,198.97095341601363,-0.6753494832407548
A100753,SME,Apparel/Soft Goods,Express,0.24043211583294136,8,294.7414688404152,-0.3213136604733609
A100754,Mid-Market,Industrial/B2B,Ground Economy,0.21529082792335455,27,53.70059097183329,-0.4334659398680445
A100755,SME,Home & Bulky,Ground,0.3783786545292948,30,241.82597333339214,-0.5492864883539902
A100756,SME,Apparel/Soft Goods,Ground Economy,0.3801091837414294,11,209.86055483049077,-0.35612737474231915
A100757,Enterprise,Industrial/B2B,Ground Economy,0.2296120710419125,15,77.34549162501898,-0.23472254829891295
A100758,SME,Home & Bulky,Ground,0.2939771369436879,39,302.11184894360366,-0.6449442793050449
A100759,SME,Apparel/Soft Goods,Ground Economy,0.13417573378874645,35,240.74114025560235,-0.5800206778152798
A100760,Mid-Market,Apparel/Soft Goods,Ground,0.2705660049817306,17,208.19487542113316,-0.41333517531239794
A100761,SME,Electronics,Ground,0.3598981900702346,10,114.15344688457621,-0.5160367207320274
A100762,SME,Health/Beauty,Ground,0.4024937889614103,13,137.1786877773625,-0.3964353451942657
A100763,SME,Apparel/Soft Goods,Ground,0.24869529183086864,23,206.03906449211277,-0.6070787818428078
A100764,Enterprise,Industrial/B2B,Ground,0.42518548605275197,24,88.73035694436264,-0.2777418793417277
A100765,SME,Industrial/B2B,Ground Economy,0.16843080784865283,8,86.95441455542785,-0.6431904204737655
A100766,SME,Industrial/B2B,Ground Economy,0.19523722008562075,3,94.08967889639676,-0.38600024405788896
A100767,SME,Apparel/Soft Goods,Ground Economy,0.3909661865637876,21,238.47141605049327,-0.425021211405098
A100768,SME,Apparel/Soft Goods,Ground,0.48711212285632477,33,163.4961664207738,-0.48020766130171944
A100769,Mid-Market,Industrial/B2B,Express,0.3693431988183695,7,72.97924483242299,-0.28920039927703184
A100770,SME,Home & Bulky,Ground Economy,0.31596576134659876,17,178.16935622017112,-0.5536456683633733
A100771,SME,Electronics,Ground,0.10048162534777913,7,138.71418384772414,-0.5824568039273932
A100772,SME,Health/Beauty,Ground,0.11775529439565208,10,146.3081469883997,-0.43200410413250473
A100773,Mid-Market,Apparel/Soft Goods,Ground,0.3329409536895869,26,229.09911210225874,-0.42429632217870505
A100774,SME,Health/Beauty,Ground,0.28419373304288253,12,103.97664439324059,-0.5995910753816512
A100775,Mid-Market,Industrial/B2B,Ground,0.20941648178478822,11,118.91615959065824,-0.3487549298839089
A100776,SME,Health/Beauty,Ground,0.32655325808300506,41,124.65695711473698,-0.5357669361563213
A100777,SME,Home & Bulky,Express,0.331513136750781,8,267.8720317728068,-0.38914140300862493
A100778,Mid-Market,Industrial/B2B,Ground Economy,0.41444158685402727,8,103.84103150298962,-0.3610610570916368
A100779,Mid-Market,Electronics,Express,0.33366022830127007,39,98.68123727480486,-0.38042094352542855
A100780,SME,Health/Beauty,Ground Economy,0.44283943683343846,23,126.2326261654808,-0.5639216766063256
A100781,Enterprise,Industrial/B2B,Ground,0.32079940295488135,2,92.90258274853416,-0.23250293809666575
A100782,SME,Health/Beauty,Ground Economy,0.3084665005192664,18,212.0083215017106,-0.5701499438165223
A100783,SME,Home & Bulky,Ground Economy,0.4264312186247182,24,274.0926379654747,-0.5281916449755822
A100784,Enterprise,Apparel/Soft Goods,Ground Economy,0.22215591199585655,11,270.72045149384115,-0.22944443310429244
A100785,SME,Apparel/Soft Goods,Ground,0.6014447453266162,23,255.57444488825593,-0.6326676394480955
A100786,Mid-Market,Electronics,Ground Economy,0.35752574781667357,27,127.9490167882816,-0.3745566098213503
A100787,SME,Electronics,Ground Economy,0.35808292528376734,11,98.63337133277734,-0.5762015784936134
A100788,Mid-Market,Electronics,Ground,0.37250959739725975,34,142.89067799367388,-0.36938824942814524
A100789,SME,Home & Bulky,Ground,0.5077136475331643,19,189.8884360108714,-0.4966423893904354
A100790,SME,Health/Beauty,Ground,0.39925074116726067,40,180.3420531166627,-0.5931375725207024
A100791,SME,Industrial/B2B,Express,0.15949440209960764,4,93.24008599313574,-0.5041938596059581
A100792,SME,Apparel/Soft Goods,Ground,0.4603470384767504,14,109.82154991212896,-0.5818571193318558
A100793,SME,Health/Beauty,Ground Economy,0.28591034205549826,30,131.41924640519767,-0.5523310681495788
A100794,SME,Health/Beauty,Ground Economy,0.33071550728393234,37,156.4794850872581,-0.5249253891870882
A100795,SME,Electronics,Express,0.19207460278247335,10,114.88028434234104,-0.5229282163479005
A100796,SME,Apparel/Soft Goods,Ground Economy,0.3726202018123896,41,237.02721965555705,-0.5080800181257059
A100797,SME,Health/Beauty,Ground,0.2548625709932448,8,118.57939097365015,-0.41422140330265644
A100798,Mid-Market,Industrial/B2B,Express,0.33001696379934736,18,68.84308556084076,-0.4018250204242165
A100799,Mid-Market,Health/Beauty,Express,0.2915900994639217,13,138.19957584320034,-0.3931981690408643
A100800,Mid-Market,Industrial/B2B,Ground,0.5125012801735852,18,90.51136381009663,-0.42843120438956417
A100801,SME,Industrial/B2B,Ground,0.5182260300145589,37,84.35617351279039,-0.5061548055596895
A100802,Mid-Market,Home & Bulky,Ground,0.32465131702147415,31,317.43722566285464,-0.48803686665217005
A100803,SME,Electronics,Ground,0.3263977711368855,33,101.63552069699635,-0.5186717843024053
A100804,SME,Home & Bulky,Ground Economy,0.2826557033650485,11,274.6561504231539,-0.47780345451893763
A100805,SME,Industrial/B2B,Ground Economy,0.43060062915027864,39,91.10111353285072,-0.4680209941129802
A100806,Mid-Market,Apparel/Soft Goods,Ground,0.2871080129666623,18,151.15613700925604,-0.2811664230159093
A100807,SME,Home & Bulky,Ground Economy,0.27786627253543006,27,198.26938740431362,-0.6764418011224331
A100808,SME,Industrial/B2B,Ground,0.41785928636649644,29,90.19295846322782,-0.6631130597384147
A100809,Enterprise,Home & Bulky,Ground Economy,0.26617009046833506,28,352.7201599385499,-0.23982459037519704
A100810,SME,Health/Beauty,Express,0.31622449655514695,25,154.59759925985003,-0.47607267335849823
A100811,SME,Home & Bulky,Ground,0.16186892184890073,20,179.24029018323122,-0.6994295837286274
A100812,Enterprise,Industrial/B2B,Ground,0.3904190345123167,27,40.0,-0.20839326766978536
A100813,SME,Industrial/B2B,Ground,0.514086693918187,38,101.87546820667094,-0.5278053689238013
A100814,SME,Home & Bulky,Ground Economy,0.3921225372799792,16,255.49720899896028,-0.6685738741359764
A100815,Mid-Market,Health/Beauty,Ground,0.4661799167547305,21,168.75990243166132,-0.41755790331540976
